"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"15-19 years"	"15-19"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	75	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	70	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	74	Not Applicable	Not Applicable
