"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Jun., 2011"	"2011/06"	1745	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Jul., 2011"	"2011/07"	1839	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Aug., 2011"	"2011/08"	1789	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Sep., 2011"	"2011/09"	1721	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Oct., 2011"	"2011/10"	1923	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Nov., 2011"	"2011/11"	1916	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Dec., 2011"	"2011/12"	2043	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Jan., 2012"	"2012/01"	2079	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Feb., 2012"	"2012/02"	1954	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Mar., 2012"	"2012/03"	1948	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Apr., 2012"	"2012/04"	1879	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"May, 2012"	"2012/05"	1894	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Jun., 2012"	"2012/06"	1838	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Jul., 2012"	"2012/07"	1906	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Aug., 2012"	"2012/08"	1904	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Sep., 2012"	"2012/09"	1843	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Oct., 2012"	"2012/10"	1918	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Nov., 2012"	"2012/11"	1974	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Dec., 2012"	"2012/12"	2280	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Jan., 2013"	"2013/01"	2377	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Feb., 2013"	"2013/02"	1981	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Mar., 2013"	"2013/03"	2134	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Apr., 2013"	"2013/04"	1916	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"May, 2013"	"2013/05"	1879	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Jun., 2013"	"2013/06"	1768	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Jul., 2013"	"2013/07"	1802	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Aug., 2013"	"2013/08"	1774	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Sep., 2013"	"2013/09"	1708	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Oct., 2013"	"2013/10"	1962	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Nov., 2013"	"2013/11"	1945	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Dec., 2013"	"2013/12"	2087	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Jan., 2014"	"2014/01"	2264	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Feb., 2014"	"2014/02"	1906	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Mar., 2014"	"2014/03"	2006	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Apr., 2014"	"2014/04"	1909	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"May, 2014"	"2014/05"	1970	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Jun., 2014"	"2014/06"	1813	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Jul., 2014"	"2014/07"	1905	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Aug., 2014"	"2014/08"	1870	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Sep., 2014"	"2014/09"	1812	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Oct., 2014"	"2014/10"	1957	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Nov., 2014"	"2014/11"	1972	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Dec., 2014"	"2014/12"	2280	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	2420	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	2128	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	2223	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	1950	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	1863	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	1893	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	1885	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	1910	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	1867	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	1963	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	1946	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	2129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jan., 2016"	"2016/01"	2178	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Feb., 2016"	"2016/02"	2129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Mar., 2016"	"2016/03"	2133	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	1948	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"May, 2016"	"2016/05"	1985	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jun., 2016"	"2016/06"	1913	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jul., 2016"	"2016/07"	1934	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	1971	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Sep., 2016"	"2016/09"	1904	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Oct., 2016"	"2016/10"	1991	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Nov., 2016"	"2016/11"	2078	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	2294	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	2260	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	2032	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Mar., 2017"	"2017/03"	2207	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	2057	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	2032	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	1916	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	1970	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	1950	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Sep., 2017"	"2017/09"	1970	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	2029	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	2017	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	2320	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	2726	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	2104	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	2169	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	2054	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	2032	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	1936	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	1958	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	1916	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1900	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	2066	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	2069	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	2271	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	2293	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	2044	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	2197	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	2011	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	2084	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	2015	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	1984	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	2031	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	1914	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	2002	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	2073	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	2232	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jan., 2010"	"2010/01"	2003	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Feb., 2010"	"2010/02"	1893	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Mar., 2010"	"2010/03"	2047	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Apr., 2010"	"2010/04"	1754	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"May, 2010"	"2010/05"	1783	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jun., 2010"	"2010/06"	1756	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jul., 2010"	"2010/07"	1708	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Aug., 2010"	"2010/08"	1788	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Sep., 2010"	"2010/09"	1718	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Oct., 2010"	"2010/10"	1838	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Nov., 2010"	"2010/11"	1780	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Dec., 2010"	"2010/12"	2061	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jan., 2011"	"2011/01"	2157	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Feb., 2011"	"2011/02"	1841	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Mar., 2011"	"2011/03"	2034	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Apr., 2011"	"2011/04"	1876	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"May, 2011"	"2011/05"	1854	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jun., 2011"	"2011/06"	1801	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jul., 2011"	"2011/07"	1840	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Aug., 2011"	"2011/08"	1767	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Sep., 2011"	"2011/09"	1744	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Oct., 2011"	"2011/10"	1854	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Nov., 2011"	"2011/11"	1849	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Dec., 2011"	"2011/12"	2011	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jan., 2012"	"2012/01"	1907	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Feb., 2012"	"2012/02"	1854	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Mar., 2012"	"2012/03"	2029	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Apr., 2012"	"2012/04"	1903	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"May, 2012"	"2012/05"	1826	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jun., 2012"	"2012/06"	1799	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jul., 2012"	"2012/07"	1850	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Aug., 2012"	"2012/08"	1851	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Sep., 2012"	"2012/09"	1823	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Oct., 2012"	"2012/10"	1912	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Nov., 2012"	"2012/11"	1977	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Dec., 2012"	"2012/12"	2117	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jan., 2013"	"2013/01"	2334	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Feb., 2013"	"2013/02"	1950	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Mar., 2013"	"2013/03"	2133	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Apr., 2013"	"2013/04"	2003	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"May, 2013"	"2013/05"	1948	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jun., 2013"	"2013/06"	1790	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jul., 2013"	"2013/07"	1850	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Aug., 2013"	"2013/08"	1886	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Sep., 2013"	"2013/09"	1812	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Oct., 2013"	"2013/10"	1931	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Nov., 2013"	"2013/11"	1983	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Dec., 2013"	"2013/12"	2199	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jan., 2014"	"2014/01"	2212	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Feb., 2014"	"2014/02"	1815	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Mar., 2014"	"2014/03"	2048	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Apr., 2014"	"2014/04"	1940	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"May, 2014"	"2014/05"	1962	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jun., 2014"	"2014/06"	1799	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jul., 2014"	"2014/07"	1811	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Aug., 2014"	"2014/08"	1860	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Sep., 2014"	"2014/09"	1923	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Oct., 2014"	"2014/10"	1949	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Nov., 2014"	"2014/11"	1954	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Dec., 2014"	"2014/12"	2214	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	2330	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	2088	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	2309	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	1999	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	2009	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	1862	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	1964	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	1940	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	1963	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	2018	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	2046	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	2113	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jan., 2016"	"2016/01"	2184	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Feb., 2016"	"2016/02"	2049	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Mar., 2016"	"2016/03"	2189	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Apr., 2016"	"2016/04"	2006	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"May, 2016"	"2016/05"	2018	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jun., 2016"	"2016/06"	1877	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jul., 2016"	"2016/07"	1979	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Aug., 2016"	"2016/08"	1950	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Sep., 2016"	"2016/09"	1926	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Oct., 2016"	"2016/10"	2045	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	2084	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	2279	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	2310	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	2041	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	2212	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	2078	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	2064	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	1956	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	1971	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	2002	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	2085	Not Applicable	Not Applicable
