"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"May, 2010"	"2010/05"	1956	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jun., 2010"	"2010/06"	1933	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jul., 2010"	"2010/07"	1868	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Aug., 2010"	"2010/08"	1952	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Sep., 2010"	"2010/09"	1857	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Oct., 2010"	"2010/10"	2005	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Nov., 2010"	"2010/11"	1932	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Dec., 2010"	"2010/12"	2222	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jan., 2011"	"2011/01"	2312	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Feb., 2011"	"2011/02"	1987	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Mar., 2011"	"2011/03"	2208	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Apr., 2011"	"2011/04"	2054	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"May, 2011"	"2011/05"	2040	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jun., 2011"	"2011/06"	1979	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jul., 2011"	"2011/07"	2016	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Aug., 2011"	"2011/08"	1931	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Sep., 2011"	"2011/09"	1902	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Oct., 2011"	"2011/10"	2024	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Nov., 2011"	"2011/11"	1999	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Dec., 2011"	"2011/12"	2158	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jan., 2012"	"2012/01"	2065	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Feb., 2012"	"2012/02"	1992	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Mar., 2012"	"2012/03"	2179	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Apr., 2012"	"2012/04"	2079	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"May, 2012"	"2012/05"	1992	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jun., 2012"	"2012/06"	1973	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jul., 2012"	"2012/07"	2006	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Aug., 2012"	"2012/08"	1993	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Sep., 2012"	"2012/09"	1991	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Oct., 2012"	"2012/10"	2076	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Nov., 2012"	"2012/11"	2120	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Dec., 2012"	"2012/12"	2299	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jan., 2013"	"2013/01"	2514	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Feb., 2013"	"2013/02"	2089	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Mar., 2013"	"2013/03"	2312	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Apr., 2013"	"2013/04"	2152	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"May, 2013"	"2013/05"	2103	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jun., 2013"	"2013/06"	1974	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jul., 2013"	"2013/07"	2012	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Aug., 2013"	"2013/08"	2045	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Sep., 2013"	"2013/09"	1958	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Oct., 2013"	"2013/10"	2095	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Nov., 2013"	"2013/11"	2148	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Dec., 2013"	"2013/12"	2366	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jan., 2014"	"2014/01"	2371	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Feb., 2014"	"2014/02"	1953	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Mar., 2014"	"2014/03"	2204	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Apr., 2014"	"2014/04"	2114	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"May, 2014"	"2014/05"	2114	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jun., 2014"	"2014/06"	1963	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jul., 2014"	"2014/07"	1974	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Aug., 2014"	"2014/08"	2040	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Sep., 2014"	"2014/09"	2091	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Oct., 2014"	"2014/10"	2100	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Nov., 2014"	"2014/11"	2135	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Dec., 2014"	"2014/12"	2383	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	2494	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	2236	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	2498	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	2155	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	2178	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	2027	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	2127	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	2105	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	2114	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	2183	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	2193	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	2292	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jan., 2016"	"2016/01"	2364	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Feb., 2016"	"2016/02"	2213	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Mar., 2016"	"2016/03"	2366	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Apr., 2016"	"2016/04"	2198	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"May, 2016"	"2016/05"	2200	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jun., 2016"	"2016/06"	2089	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jul., 2016"	"2016/07"	2165	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Aug., 2016"	"2016/08"	2132	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Sep., 2016"	"2016/09"	2119	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Oct., 2016"	"2016/10"	2255	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	2259	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	2488	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	2499	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	2228	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	2386	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	2250	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	2248	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	2144	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	2165	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	2195	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	2254	Not Applicable	Not Applicable
