"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	2009	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	1979	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	2290	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	2685	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	2069	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	2142	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	2021	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	1990	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	1906	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	1926	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	1885	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1876	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	2032	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	2034	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	2234	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	2259	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	2018	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	2172	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	1984	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	2045	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	1983	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	1948	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	2006	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	1889	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	1976	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	2046	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	2202	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	2276	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	2045	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	2258	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	1958	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	1954	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	1813	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	1908	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	1895	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	1903	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	1970	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	2004	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	2081	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jan., 2016"	"2016/01"	2130	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Feb., 2016"	"2016/02"	2000	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Mar., 2016"	"2016/03"	2138	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Apr., 2016"	"2016/04"	1961	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"May, 2016"	"2016/05"	1962	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jun., 2016"	"2016/06"	1822	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jul., 2016"	"2016/07"	1945	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Aug., 2016"	"2016/08"	1897	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Sep., 2016"	"2016/09"	1880	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Oct., 2016"	"2016/10"	1994	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	2036	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	2222	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	2265	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	1997	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	2166	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	2036	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	2007	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	1907	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	1917	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	1961	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	2021	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Oct., 2017"	"2017/10"	1995	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Nov., 2017"	"2017/11"	2094	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Dec., 2017"	"2017/12"	2270	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	2616	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	2110	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	2159	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	2034	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	2077	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	1973	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	2059	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	2053	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	1976	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	1991	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	2007	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	2258	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Jan., 2019"	"2019/01"	2308	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Feb., 2019"	"2019/02"	2051	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Mar., 2019"	"2019/03"	2225	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Apr., 2019"	"2019/04"	2104	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"May, 2019"	"2019/05"	2151	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Jun., 2019"	"2019/06"	1962	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Jul., 2019"	"2019/07"	2120	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Aug., 2019"	"2019/08"	2028	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Sep., 2019"	"2019/09"	1951	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Oct., 2019"	"2019/10"	2024	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Nov., 2019"	"2019/11"	2149	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2019"	"2019"	"Dec., 2019"	"2019/12"	2244	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	146	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	141	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	117	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	122	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	152	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	132	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	148	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	144	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	141	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	132	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	129	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	148	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Jan., 2016"	"2016/01"	139	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Feb., 2016"	"2016/02"	123	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Mar., 2016"	"2016/03"	165	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	141	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"May, 2016"	"2016/05"	155	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Jun., 2016"	"2016/06"	135	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Jul., 2016"	"2016/07"	132	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	128	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Sep., 2016"	"2016/09"	114	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Oct., 2016"	"2016/10"	156	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Nov., 2016"	"2016/11"	129	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	155	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	148	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	107	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Mar., 2017"	"2017/03"	164	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	136	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	121	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	138	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	128	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	120	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Sep., 2017"	"2017/09"	157	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	171	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	126	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	151	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	146	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	123	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	134	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	148	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	141	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	104	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	149	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	154	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	138	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	140	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	153	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	156	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	158	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	136	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	169	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	150	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	143	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	143	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	113	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	150	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	141	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	144	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	162	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	154	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	183	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	155	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	186	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	167	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	178	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	159	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	169	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	147	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	175	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	191	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	169	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	164	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Jan., 2016"	"2016/01"	200	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Feb., 2016"	"2016/02"	166	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Mar., 2016"	"2016/03"	174	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Apr., 2016"	"2016/04"	178	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"May, 2016"	"2016/05"	164	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Jun., 2016"	"2016/06"	163	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Jul., 2016"	"2016/07"	164	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Aug., 2016"	"2016/08"	160	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Sep., 2016"	"2016/09"	171	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Oct., 2016"	"2016/10"	206	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	167	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	213	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	216	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	139	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	180	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	160	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	163	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	164	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	149	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	159	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	185	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Oct., 2017"	"2017/10"	166	Not Applicable	Not Applicable
	"Alaska"	"02"	"Male"	"M"	"2017"	"2017"	"Nov., 2017"	"2017/11"	188	Not Applicable	Not Applicable
