"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Mar., 2019"	"2019/03"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Apr., 2019"	"2019/04"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"May, 2019"	"2019/05"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Jun., 2019"	"2019/06"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Jul., 2019"	"2019/07"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Sep., 2019"	"2019/09"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Nov., 2019"	"2019/11"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"15-24 years"	"15-24"	"Dec., 2019"	"2019/12"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Jan., 2019"	"2019/01"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Feb., 2019"	"2019/02"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Mar., 2019"	"2019/03"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Apr., 2019"	"2019/04"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"May, 2019"	"2019/05"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Jun., 2019"	"2019/06"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Jul., 2019"	"2019/07"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Aug., 2019"	"2019/08"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Sep., 2019"	"2019/09"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Oct., 2019"	"2019/10"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Nov., 2019"	"2019/11"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"25-34 years"	"25-34"	"Dec., 2019"	"2019/12"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Jan., 2019"	"2019/01"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Feb., 2019"	"2019/02"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Mar., 2019"	"2019/03"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Apr., 2019"	"2019/04"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"May, 2019"	"2019/05"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Jun., 2019"	"2019/06"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Jul., 2019"	"2019/07"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Aug., 2019"	"2019/08"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Sep., 2019"	"2019/09"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Oct., 2019"	"2019/10"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Nov., 2019"	"2019/11"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"35-44 years"	"35-44"	"Dec., 2019"	"2019/12"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Jan., 2019"	"2019/01"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Feb., 2019"	"2019/02"	97	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Mar., 2019"	"2019/03"	117	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Apr., 2019"	"2019/04"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"May, 2019"	"2019/05"	128	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Jun., 2019"	"2019/06"	120	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Jul., 2019"	"2019/07"	105	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Aug., 2019"	"2019/08"	114	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Sep., 2019"	"2019/09"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Oct., 2019"	"2019/10"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Nov., 2019"	"2019/11"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"45-54 years"	"45-54"	"Dec., 2019"	"2019/12"	98	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Jan., 2019"	"2019/01"	302	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Feb., 2019"	"2019/02"	229	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Mar., 2019"	"2019/03"	256	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Apr., 2019"	"2019/04"	255	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"May, 2019"	"2019/05"	272	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Jun., 2019"	"2019/06"	258	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Jul., 2019"	"2019/07"	259	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Aug., 2019"	"2019/08"	267	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Sep., 2019"	"2019/09"	249	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Oct., 2019"	"2019/10"	270	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Nov., 2019"	"2019/11"	263	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"55-64 years"	"55-64"	"Dec., 2019"	"2019/12"	276	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Jan., 2019"	"2019/01"	475	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Feb., 2019"	"2019/02"	426	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Mar., 2019"	"2019/03"	442	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Apr., 2019"	"2019/04"	417	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"May, 2019"	"2019/05"	428	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Jun., 2019"	"2019/06"	375	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Jul., 2019"	"2019/07"	423	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Aug., 2019"	"2019/08"	407	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Sep., 2019"	"2019/09"	379	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Oct., 2019"	"2019/10"	419	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Nov., 2019"	"2019/11"	435	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"65-74 years"	"65-74"	"Dec., 2019"	"2019/12"	445	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Jan., 2019"	"2019/01"	602	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Feb., 2019"	"2019/02"	553	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Mar., 2019"	"2019/03"	657	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Apr., 2019"	"2019/04"	551	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"May, 2019"	"2019/05"	530	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Jun., 2019"	"2019/06"	547	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Jul., 2019"	"2019/07"	490	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Aug., 2019"	"2019/08"	541	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Sep., 2019"	"2019/09"	470	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Oct., 2019"	"2019/10"	533	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Nov., 2019"	"2019/11"	567	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"75-84 years"	"75-84"	"Dec., 2019"	"2019/12"	624	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Jan., 2019"	"2019/01"	764	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Feb., 2019"	"2019/02"	713	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Mar., 2019"	"2019/03"	700	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Apr., 2019"	"2019/04"	642	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"May, 2019"	"2019/05"	687	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Jun., 2019"	"2019/06"	683	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Jul., 2019"	"2019/07"	671	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Aug., 2019"	"2019/08"	677	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Sep., 2019"	"2019/09"	672	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Oct., 2019"	"2019/10"	644	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Nov., 2019"	"2019/11"	671	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"85+ years"	"85+"	"Dec., 2019"	"2019/12"	759	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Jun., 2019"	"2019/06"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"Not Stated"	"NS"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Jan., 2019"	"2019/01"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Feb., 2019"	"2019/02"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Apr., 2019"	"2019/04"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"May, 2019"	"2019/05"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Jun., 2019"	"2019/06"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Jul., 2019"	"2019/07"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Aug., 2019"	"2019/08"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Sep., 2019"	"2019/09"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Oct., 2019"	"2019/10"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Nov., 2019"	"2019/11"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"< 1 year"	"1"	"Dec., 2019"	"2019/12"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Mar., 2019"	"2019/03"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Apr., 2019"	"2019/04"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Jun., 2019"	"2019/06"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Nov., 2019"	"2019/11"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"1-4 years"	"1-4"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Jan., 2019"	"2019/01"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Feb., 2019"	"2019/02"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Mar., 2019"	"2019/03"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Apr., 2019"	"2019/04"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"May, 2019"	"2019/05"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Jun., 2019"	"2019/06"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Jul., 2019"	"2019/07"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Sep., 2019"	"2019/09"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Oct., 2019"	"2019/10"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Nov., 2019"	"2019/11"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"5-14 years"	"5-14"	"Dec., 2019"	"2019/12"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Jan., 2019"	"2019/01"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Feb., 2019"	"2019/02"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Mar., 2019"	"2019/03"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Apr., 2019"	"2019/04"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"May, 2019"	"2019/05"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Jun., 2019"	"2019/06"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Jul., 2019"	"2019/07"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Aug., 2019"	"2019/08"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Sep., 2019"	"2019/09"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Oct., 2019"	"2019/10"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Nov., 2019"	"2019/11"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"15-24 years"	"15-24"	"Dec., 2019"	"2019/12"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Jan., 2019"	"2019/01"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Feb., 2019"	"2019/02"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Mar., 2019"	"2019/03"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Apr., 2019"	"2019/04"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"May, 2019"	"2019/05"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Jun., 2019"	"2019/06"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Jul., 2019"	"2019/07"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Aug., 2019"	"2019/08"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"25-34 years"	"25-34"	"Sep., 2019"	"2019/09"	62	Not Applicable	Not Applicable
