"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	26	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	30	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	27	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	55	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	76	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	97	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	88	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	79	Not Applicable	Not Applicable
