"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Aug., 2011"	"2011/08"	387	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Sep., 2011"	"2011/09"	400	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Oct., 2011"	"2011/10"	370	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Nov., 2011"	"2011/11"	372	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2011"	"2011"	"Dec., 2011"	"2011/12"	435	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Jan., 2012"	"2012/01"	401	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Feb., 2012"	"2012/02"	386	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Mar., 2012"	"2012/03"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Apr., 2012"	"2012/04"	394	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"May, 2012"	"2012/05"	388	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Jun., 2012"	"2012/06"	364	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Jul., 2012"	"2012/07"	422	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Aug., 2012"	"2012/08"	408	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Sep., 2012"	"2012/09"	393	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Oct., 2012"	"2012/10"	388	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Nov., 2012"	"2012/11"	432	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2012"	"2012"	"Dec., 2012"	"2012/12"	454	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Jan., 2013"	"2013/01"	450	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Feb., 2013"	"2013/02"	394	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Mar., 2013"	"2013/03"	415	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Apr., 2013"	"2013/04"	392	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"May, 2013"	"2013/05"	425	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Jun., 2013"	"2013/06"	372	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Jul., 2013"	"2013/07"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Aug., 2013"	"2013/08"	374	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Sep., 2013"	"2013/09"	370	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Oct., 2013"	"2013/10"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Nov., 2013"	"2013/11"	393	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2013"	"2013"	"Dec., 2013"	"2013/12"	488	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Jan., 2014"	"2014/01"	510	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Feb., 2014"	"2014/02"	423	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Mar., 2014"	"2014/03"	430	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Apr., 2014"	"2014/04"	392	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"May, 2014"	"2014/05"	388	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Jun., 2014"	"2014/06"	391	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Jul., 2014"	"2014/07"	414	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Aug., 2014"	"2014/08"	395	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Sep., 2014"	"2014/09"	362	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Oct., 2014"	"2014/10"	436	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Nov., 2014"	"2014/11"	438	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2014"	"2014"	"Dec., 2014"	"2014/12"	456	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	481	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	396	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	464	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	401	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	383	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	416	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	425	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	420	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	419	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	409	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	440	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jan., 2016"	"2016/01"	428	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Feb., 2016"	"2016/02"	463	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Mar., 2016"	"2016/03"	479	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	418	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"May, 2016"	"2016/05"	422	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jun., 2016"	"2016/06"	378	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jul., 2016"	"2016/07"	387	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	408	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Sep., 2016"	"2016/09"	401	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Oct., 2016"	"2016/10"	423	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Nov., 2016"	"2016/11"	440	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	442	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	429	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Mar., 2017"	"2017/03"	441	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	426	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	407	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	419	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Sep., 2017"	"2017/09"	394	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	387	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	465	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	547	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	412	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	409	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	401	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	403	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	429	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	387	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	405	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	426	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	440	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	444	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jan., 2019"	"2019/01"	452	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Feb., 2019"	"2019/02"	352	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	398	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	401	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"May, 2019"	"2019/05"	439	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	410	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	400	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	406	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Sep., 2019"	"2019/09"	393	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	406	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	400	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2019"	"2019"	"Dec., 2019"	"2019/12"	404	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jan., 2010"	"2010/01"	635	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Feb., 2010"	"2010/02"	586	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Mar., 2010"	"2010/03"	650	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Apr., 2010"	"2010/04"	569	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"May, 2010"	"2010/05"	546	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jun., 2010"	"2010/06"	562	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Jul., 2010"	"2010/07"	575	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Aug., 2010"	"2010/08"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Sep., 2010"	"2010/09"	557	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Oct., 2010"	"2010/10"	603	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Nov., 2010"	"2010/11"	586	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2010"	"2010"	"Dec., 2010"	"2010/12"	644	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jan., 2011"	"2011/01"	673	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Feb., 2011"	"2011/02"	563	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Mar., 2011"	"2011/03"	651	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Apr., 2011"	"2011/04"	633	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"May, 2011"	"2011/05"	601	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jun., 2011"	"2011/06"	595	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Jul., 2011"	"2011/07"	625	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Aug., 2011"	"2011/08"	555	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Sep., 2011"	"2011/09"	613	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Oct., 2011"	"2011/10"	601	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Nov., 2011"	"2011/11"	580	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2011"	"2011"	"Dec., 2011"	"2011/12"	636	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jan., 2012"	"2012/01"	594	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Feb., 2012"	"2012/02"	610	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Mar., 2012"	"2012/03"	643	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Apr., 2012"	"2012/04"	587	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"May, 2012"	"2012/05"	578	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jun., 2012"	"2012/06"	603	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Jul., 2012"	"2012/07"	643	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Aug., 2012"	"2012/08"	629	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Sep., 2012"	"2012/09"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Oct., 2012"	"2012/10"	585	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Nov., 2012"	"2012/11"	611	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2012"	"2012"	"Dec., 2012"	"2012/12"	641	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jan., 2013"	"2013/01"	708	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Feb., 2013"	"2013/02"	596	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Mar., 2013"	"2013/03"	637	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Apr., 2013"	"2013/04"	604	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"May, 2013"	"2013/05"	613	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jun., 2013"	"2013/06"	584	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Jul., 2013"	"2013/07"	594	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Aug., 2013"	"2013/08"	601	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Sep., 2013"	"2013/09"	547	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Oct., 2013"	"2013/10"	646	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Nov., 2013"	"2013/11"	654	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2013"	"2013"	"Dec., 2013"	"2013/12"	717	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jan., 2014"	"2014/01"	691	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Feb., 2014"	"2014/02"	545	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Mar., 2014"	"2014/03"	630	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Apr., 2014"	"2014/04"	622	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"May, 2014"	"2014/05"	592	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jun., 2014"	"2014/06"	575	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Jul., 2014"	"2014/07"	575	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Aug., 2014"	"2014/08"	580	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Sep., 2014"	"2014/09"	623	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Oct., 2014"	"2014/10"	593	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Nov., 2014"	"2014/11"	600	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2014"	"2014"	"Dec., 2014"	"2014/12"	679	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	698	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	600	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	698	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	647	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	586	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	608	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	633	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	644	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	660	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	660	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	637	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jan., 2016"	"2016/01"	647	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Feb., 2016"	"2016/02"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Mar., 2016"	"2016/03"	677	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Apr., 2016"	"2016/04"	636	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"May, 2016"	"2016/05"	665	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jun., 2016"	"2016/06"	605	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Jul., 2016"	"2016/07"	587	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Aug., 2016"	"2016/08"	597	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Sep., 2016"	"2016/09"	592	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Oct., 2016"	"2016/10"	603	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	673	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	698	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	710	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	606	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	683	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	628	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	628	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	620	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	620	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	620	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	629	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Oct., 2017"	"2017/10"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Nov., 2017"	"2017/11"	661	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2017"	"2017"	"Dec., 2017"	"2017/12"	714	Not Applicable	Not Applicable
	"Alabama"	"01"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	801	Not Applicable	Not Applicable
