"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	35	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	35	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Apr., 2019"	"2019/04"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	36	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	36	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	36	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	36	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	36	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	36	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	36	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	36	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	36	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2019"	"2019"	"Jul., 2019"	"2019/07"	36	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2019"	"2019"	"Aug., 2019"	"2019/08"	36	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	36	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	36	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2019"	"2019"	"Oct., 2019"	"2019/10"	36	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2019"	"2019"	"Mar., 2019"	"2019/03"	36	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	37	Not Applicable	Not Applicable
	"Alaska"	"02"	"Female"	"F"	"2019"	"2019"	"Jun., 2019"	"2019/06"	37	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	37	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Female"	"F"	"2019"	"2019"	"Nov., 2019"	"2019/11"	37	Not Applicable	Not Applicable
	"North Dakota"	"38"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	37	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	37	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	37	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	37	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	37	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	37	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	37	Not Applicable	Not Applicable
	"Vermont"	"50"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	37	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	37	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	37	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	37	Not Applicable	Not Applicable
	"Wyoming"	"56"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	37	Not Applicable	Not Applicable
